Area Code4,Geography3,Area.x,Por_18,Bungalow_Total,Por_19,Flat/Maisonette_Total,Por_20,Terraced_House_Total,Por_21,Semi_detached_House_Total,Por_22,Detached_House_Total,Por_23,Annexe,Por_24,Other1,Por_25,Unknown2,Total,1,Area.y,AREA_NAME,BP_PRE_1900,Por_1,BP_1900_1918,Por_2,BP_1919_1929,Por_3,BP_1930_1939,Por_4,Por_14,BP_1945_1954,Por_5,BP_1955_1964,Por_6,BP_1965_1972,Por_7,Por_15,BP_1973_1982,Por_8,BP_1983_1992,Por_9,BP_1993_1999,Por_10,Por_16,BP_2000_2009,Por_11,BP_2010_2015,Por_12,BP_UNKNOWN,Por_13,Por_17,ALL_PROPERTIES,MODE1_VAL,MODE1_TYPE,MODE1_PC,MODE2_VAL,MODE2_TYPE,MODE2_PC,MODE2_MODE1_RATIO
E01002250,LSOA,Havering 017E,0.013513514,10,0.351351351,260,0.486486486,360,0.121621622,90,0.027027027,20,0,0,0,0,0,0,740,LSOA,Havering 017E,Havering 017E,20,0.027027027,0,0,170,0.22972973,250,0.337837838,0.567567568,20,0.027027027,1,0.001351351,90,0.121621622,0.15,1,0.001351351,90,0.121621622,20,0.027027027,0.15,1,0.001351351,80,0.108108108,10,0.013513514,0.122972973,740,250,BP_1930_1939,0.34,170,BP_1919_1929,0.23,0.68
E01002251,LSOA,Havering 017F,0,0,0.245283019,130,0.396226415,210,0.358490566,190,0,0,0,0,0,0,0.018867925,10,530,LSOA,Havering 017F,Havering 017F,0,0,0,0,10,0.018867925,400,0.754716981,0.773584906,10,0.018867925,100,0.188679245,0,0,0.20754717,0,0,0,0,0,0,0,1,0.001886792,1,0.001886792,10,0.018867925,0.022641509,530,400,BP_1930_1939,0.75,100,BP_1955_1964,0.19,0.25
E01002252,LSOA,Havering 018A,0.34375,220,0.0625,40,0.265625,170,0.234375,150,0.0625,40,0,0,0,0,0,0,640,LSOA,Havering 018A,Havering 018A,0,0,1,0.0015625,10,0.015625,60,0.09375,0.109375,60,0.09375,380,0.59375,90,0.140625,0.828125,10,0.015625,1,0.0015625,10,0.015625,0.0328125,10,0.015625,10,0.015625,1,0.0015625,0.0328125,640,380,BP_1955_1964,0.59,90,BP_1965_1972,0.14,0.24
E01002253,LSOA,Havering 019A,0.111111111,70,0,0,0,0,0.73015873,460,0.142857143,90,0,0,0,0,0,0,630,LSOA,Havering 019A,Havering 019A,1,0.001587302,0,0,0,0,100,0.158730159,0.158730159,90,0.142857143,440,0.698412698,0,0,0.841269841,0,0,1,0.001587302,1,0.001587302,0.003174604,0,0,1,0.001587302,1,0.001587302,0.003174604,630,440,BP_1955_1964,0.7,100,BP_1930_1939,0.16,0.23
E01002254,LSOA,Havering 019B,0.136363636,90,0.045454545,30,0.136363636,90,0.560606061,370,0.136363636,90,0,0,0,0,0,0,660,LSOA,Havering 019B,Havering 019B,1,0.001515152,20,0.03030303,1,0.001515152,180,0.272727273,0.274242425,20,0.03030303,390,0.590909091,40,0.060606061,0.681818182,1,0.001515152,1,0.001515152,1,0.001515152,0.004545456,10,0.015151515,1,0.001515152,1,0.001515152,0.018181819,660,390,BP_1955_1964,0.59,180,BP_1930_1939,0.27,0.46
E01002255,LSOA,Havering 022A,0.0625,40,0.09375,60,0.46875,300,0.375,240,0.015625,10,0,0,0,0,0,0,640,LSOA,Havering 022A,Havering 022A,0,0,0,0,0,0,160,0.25,0.25,90,0.140625,290,0.453125,100,0.15625,0.75,1,0.0015625,0,0,1,0.0015625,0.003125,1,0.0015625,1,0.0015625,0,0,0.003125,640,290,BP_1955_1964,0.45,160,BP_1930_1939,0.25,0.55
E01002256,LSOA,Havering 018B,0.171875,110,0.046875,30,0.265625,170,0.4375,280,0.0625,40,0,0,0,0,0,0,640,LSOA,Havering 018B,Havering 018B,0,0,1,0.0015625,20,0.03125,80,0.125,0.15625,70,0.109375,410,0.640625,20,0.03125,0.78125,10,0.015625,10,0.015625,10,0.015625,0.046875,10,0.015625,10,0.015625,0,0,0.03125,640,410,BP_1955_1964,0.64,80,BP_1930_1939,0.13,0.2
E01002257,LSOA,Havering 019C,0.029850746,20,0.208955224,140,0.014925373,10,0.462686567,310,0.28358209,190,0,0,0,0,0,0,670,LSOA,Havering 019C,Havering 019C,1,0.001515152,80,0.121212121,20,0.03030303,290,0.439393939,0.469696969,60,0.090909091,40,0.060606061,30,0.045454545,0.196969697,30,0.045454545,60,0.090909091,40,0.060606061,0.196969697,10,0.015151515,1,0.001515152,1,0.001515152,0.018181819,660,290,BP_1930_1939,0.44,80,BP_1900_1918,0.12,0.28
E01002258,LSOA,Havering 018C,0.098765432,80,0.49382716,400,0.160493827,130,0.222222222,180,0.024691358,20,0,0,0,0,0,0,810,LSOA,Havering 018C,Havering 018C,0,0,1,0.001234568,0,0,20,0.024691358,0.024691358,80,0.098765432,630,0.777777778,70,0.086419753,0.962962963,1,0.001234568,1,0.001234568,0,0,0.002469136,10,0.012345679,0,0,1,0.001234568,0.013580247,810,630,BP_1955_1964,0.78,80,BP_1945_1954,0.1,0.13
E01002259,LSOA,Havering 018D,0.016129032,10,0.032258065,20,0.661290323,410,0.258064516,160,0.032258065,20,0,0,0,0,0,0,620,LSOA,Havering 018D,Havering 018D,10,0.016129032,20,0.032258065,0,0,20,0.032258065,0.032258065,70,0.112903226,470,0.758064516,10,0.016129032,0.887096774,1,0.001612903,1,0.001612903,10,0.016129032,0.019354838,20,0.032258065,0,0,1,0.001612903,0.033870968,620,470,BP_1955_1964,0.76,70,BP_1945_1954,0.11,0.15
E01002260,LSOA,Havering 026A,0.016393443,10,0.016393443,10,0.508196721,310,0.409836066,250,0.032786885,20,0,0,0,0,0,0,610,LSOA,Havering 026A,Havering 026A,1,0.001515152,0,0,0,0,200,0.303030303,0.303030303,80,0.121212121,1,0.001515152,140,0.212121212,0.334848485,140,0.212121212,10,0.015151515,0,0,0.227272727,1,0.001515152,100,0.151515152,0,0,0.153030304,660,200,BP_1930_1939,0.3,140,BP_1973_1982,0.21,0.7
E01002261,LSOA,Havering 026B,0.014705882,10,0.132352941,90,0.705882353,480,0.147058824,100,0,0,0,0,0,0,0,0,680,LSOA,Havering 026B,Havering 026B,1,0.001470588,1,0.001470588,0,0,510,0.75,0.75,10,0.014705882,50,0.073529412,60,0.088235294,0.176470588,1,0.001470588,10,0.014705882,10,0.014705882,0.030882352,20,0.029411765,1,0.001470588,0,0,0.030882353,680,510,BP_1930_1939,0.75,60,BP_1965_1972,0.09,0.12
E01002262,LSOA,Havering 026C,0,0,0.1875,120,0.265625,170,0.53125,340,0,0,0,0,0,0,0,0,640,LSOA,Havering 026C,Havering 026C,0,0,0,0,0,0,80,0.125,0.125,450,0.703125,40,0.0625,10,0.015625,0.78125,30,0.046875,10,0.015625,1,0.0015625,0.0640625,1,0.0015625,20,0.03125,0,0,0.0328125,640,450,BP_1945_1954,0.7,80,BP_1930_1939,0.13,0.18
E01002263,LSOA,Havering 026D,0,0,0,0,0.573770492,350,0.409836066,250,0.032786885,20,0,0,0,0,0,0,610,LSOA,Havering 026D,Havering 026D,0,0,0,0,10,0.016393443,60,0.098360656,0.114754099,10,0.016393443,50,0.081967213,260,0.426229508,0.524590164,60,0.098360656,80,0.131147541,0,0,0.229508197,90,0.147540984,1,0.001639344,1,0.001639344,0.150819672,610,260,BP_1965_1972,0.43,90,BP_2000_2009,0.15,0.35
E01002264,LSOA,Havering 026E,0.01369863,10,0.602739726,440,0.315068493,230,0.068493151,50,0.01369863,10,0,0,0,0,0,0,730,LSOA,Havering 026E,Havering 026E,0,0,0,0,20,0.02739726,30,0.04109589,0.06849315,190,0.260273973,310,0.424657534,70,0.095890411,0.780821918,60,0.082191781,50,0.068493151,1,0.001369863,0.152054795,1,0.001369863,1,0.001369863,1,0.001369863,0.004109589,730,310,BP_1955_1964,0.42,190,BP_1945_1954,0.26,0.61
E01002265,LSOA,Havering 025A,0,0,0.1,70,0.628571429,440,0.257142857,180,0.014285714,10,0,0,0,0,0,0,700,LSOA,Havering 025A,Havering 025A,0,0,0,0,30,0.042857143,150,0.214285714,0.257142857,0,0,0,0,180,0.257142857,0.257142857,130,0.185714286,200,0.285714286,1,0.001428571,0.472857143,1,0.001428571,1,0.001428571,1,0.001428571,0.004285713,700,200,BP_1983_1992,0.29,180,BP_1965_1972,0.26,0.9
E01002266,LSOA,Havering 027A,0,0,0.064516129,40,0.080645161,50,0.85483871,530,0,0,0,0,0,0,0,0,620,LSOA,Havering 027A,Havering 027A,0,0,0,0,0,0,0,0,0,90,0.14516129,490,0.790322581,0,0,0.935483871,0,0,20,0.032258065,1,0.001612903,0.033870968,1,0.001612903,10,0.016129032,0,0,0.017741935,620,490,BP_1955_1964,0.79,90,BP_1945_1954,0.15,0.18
E01002267,LSOA,Havering 027B,0.012345679,10,0.259259259,210,0.530864198,430,0.197530864,160,0,0,0,0,0,0,0,0,810,LSOA,Havering 027B,Havering 027B,0,0,0,0,0,0,0,0,0,270,0.333333333,290,0.358024691,200,0.24691358,0.938271604,50,0.061728395,0,0,10,0.012345679,0.074074074,1,0.001234568,1,0.001234568,0,0,0.002469136,810,290,BP_1955_1964,0.36,270,BP_1945_1954,0.33,0.93
E01002268,LSOA,Havering 010A,0.132075472,70,0.132075472,70,0.132075472,70,0.396226415,210,0.20754717,110,0,0,0,0,0,0,530,LSOA,Havering 010A,Havering 010A,0,0,1,0.001886792,10,0.018867925,110,0.20754717,0.226415095,170,0.320754717,110,0.20754717,0,0,0.528301887,110,0.20754717,10,0.018867925,1,0.001886792,0.228301887,1,0.001886792,0,0,1,0.001886792,0.003773584,530,170,BP_1945_1954,0.32,110,BP_1973_1982,0.21,0.65
E01002269,LSOA,Havering 010B,0.086956522,60,0.072463768,50,0.173913043,120,0.637681159,440,0.028985507,20,0,0,0,0,0.014492754,10,690,LSOA,Havering 010B,Havering 010B,0,0,10,0.014492754,30,0.043478261,10,0.014492754,0.057971015,30,0.043478261,520,0.753623188,30,0.043478261,0.84057971,10,0.014492754,10,0.014492754,1,0.001449275,0.030434783,50,0.072463768,1,0.001449275,10,0.014492754,0.088405797,690,520,BP_1955_1964,0.75,50,BP_2000_2009,0.07,0.1
E01002270,LSOA,Havering 015A,0.045454545,30,0.303030303,200,0,0,0,0,0.651515152,430,0,0,0,0,0,0,660,LSOA,Havering 015A,Havering 015A,1,0.001538462,40,0.061538462,30,0.046153846,80,0.123076923,0.169230769,50,0.076923077,70,0.107692308,90,0.138461538,0.323076923,90,0.138461538,80,0.123076923,70,0.107692308,0.369230769,40,0.061538462,10,0.015384615,1,0.001538462,0.078461539,650,90,BP_1973_1982,0.14,90,BP_1965_1972,0.14,1
E01002271,LSOA,Havering 015B,0.094339623,50,0,0,0,0,0,0,0.905660377,480,0,0,0,0,0,0,530,LSOA,Havering 015B,Havering 015B,10,0.018518519,20,0.037037037,20,0.037037037,30,0.055555556,0.092592593,60,0.111111111,170,0.314814815,110,0.203703704,0.62962963,50,0.092592593,30,0.055555556,1,0.001851852,0.150000001,20,0.037037037,20,0.037037037,1,0.001851852,0.075925926,540,170,BP_1955_1964,0.31,110,BP_1965_1972,0.2,0.65
E01002272,LSOA,Havering 014A,0.157894737,90,0.052631579,30,0.403508772,230,0.315789474,180,0.070175439,40,0,0,0,0,0,0,570,LSOA,Havering 014A,Havering 014A,10,0.01754386,10,0.01754386,10,0.01754386,450,0.789473684,0.807017544,30,0.052631579,20,0.035087719,10,0.01754386,0.105263158,10,0.01754386,20,0.035087719,1,0.001754386,0.054385965,10,0.01754386,0,0,1,0.001754386,0.019298246,570,450,BP_1930_1939,0.79,30,BP_1945_1954,0.05,0.07
E01002273,LSOA,Havering 015C,0.192307692,100,0.038461538,20,0.057692308,30,0.269230769,140,0.442307692,230,0,0,0,0,0,0,520,LSOA,Havering 015C,Havering 015C,10,0.019230769,40,0.076923077,70,0.134615385,60,0.115384615,0.25,30,0.057692308,130,0.25,60,0.115384615,0.423076923,30,0.057692308,60,0.115384615,10,0.019230769,0.192307692,20,0.038461538,1,0.001923077,1,0.001923077,0.042307692,520,130,BP_1955_1964,0.25,70,BP_1919_1929,0.13,0.54
E01002274,LSOA,Havering 014B,0.236111111,170,0.152777778,110,0.138888889,100,0.333333333,240,0.125,90,0,0,0,0,0.013888889,10,720,LSOA,Havering 014B,Havering 014B,1,0.001388889,40,0.055555556,20,0.027777778,480,0.666666667,0.694444445,20,0.027777778,30,0.041666667,20,0.027777778,0.097222223,30,0.041666667,10,0.013888889,1,0.001388889,0.056944445,50,0.069444444,1,0.001388889,10,0.013888889,0.084722222,720,480,BP_1930_1939,0.67,50,BP_2000_2009,0.07,0.1
E01002275,LSOA,Havering 015D,0.384615385,200,0.038461538,20,0.038461538,20,0.115384615,60,0.423076923,220,0,0,0,0,0,0,520,LSOA,Havering 015D,Havering 015D,1,0.001923077,50,0.096153846,10,0.019230769,240,0.461538462,0.480769231,1,0.001923077,30,0.057692308,70,0.134615385,0.19423077,70,0.134615385,20,0.038461538,1,0.001923077,0.175,30,0.057692308,10,0.019230769,1,0.001923077,0.078846154,520,240,BP_1930_1939,0.46,70,BP_1973_1982,0.13,0.29
E01002276,LSOA,Havering 001A,0.041666667,30,0.152777778,110,0.388888889,280,0.277777778,200,0.111111111,80,0,0,0.027777778,20,0,0,720,LSOA,Havering 001A,Havering 001A,20,0.027777778,10,0.013888889,10,0.013888889,1,0.001388889,0.015277778,520,0.722222222,10,0.013888889,10,0.013888889,0.75,1,0.001388889,50,0.069444444,1,0.001388889,0.072222222,90,0.125,10,0.013888889,1,0.001388889,0.140277778,720,520,BP_1945_1954,0.72,90,BP_2000_2009,0.13,0.17
E01002277,LSOA,Havering 002A,0.016129032,10,0.177419355,110,0.387096774,240,0.387096774,240,0.032258065,20,0,0,0,0,0,0,620,LSOA,Havering 002A,Havering 002A,0,0,0,0,110,0.177419355,1,0.001612903,0.179032258,470,0.758064516,1,0.001612903,1,0.001612903,0.761290322,0,0,0,0,0,0,0,30,0.048387097,10,0.016129032,1,0.001612903,0.066129032,620,470,BP_1945_1954,0.76,110,BP_1919_1929,0.18,0.23
E01002278,LSOA,Havering 001B,0.03030303,20,0.212121212,140,0.545454545,360,0.227272727,150,0,0,0,0,0,0,0,0,660,LSOA,Havering 001B,Havering 001B,0,0,0,0,0,0,0,0,0,600,0.909090909,0,0,0,0,0.909090909,40,0.060606061,0,0,1,0.001515152,0.062121213,1,0.001515152,20,0.03030303,0,0,0.031818182,660,600,BP_1945_1954,0.91,40,BP_1973_1982,0.06,0.07
E01002279,LSOA,Havering 002B,0.03030303,20,0.090909091,60,0.712121212,470,0.166666667,110,0,0,0,0,0,0,0,0,660,LSOA,Havering 002B,Havering 002B,0,0,0,0,0,0,0,0,0,660,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.001515152,0,0,0.001515152,660,660,BP_1945_1954,1,1,BP_2010_2015,0,0
E01002280,LSOA,Havering 004A,0.031746032,20,0.412698413,260,0.476190476,300,0.095238095,60,0,0,0,0,0,0,0,0,630,LSOA,Havering 004A,Havering 004A,0,0,0,0,0,0,0,0,0,590,0.921875,0,0,0,0,0.921875,1,0.0015625,30,0.046875,0,0,0.0484375,0,0,10,0.015625,0,0,0.015625,640,590,BP_1945_1954,0.92,30,BP_1983_1992,0.05,0.05
E01002281,LSOA,Havering 002C,0,0,0.576923077,450,0.307692308,240,0.115384615,90,0,0,0,0,0,0,0,0,780,LSOA,Havering 002C,Havering 002C,0,0,0,0,0,0,0,0,0,710,0.825581395,1,0.001162791,10,0.011627907,0.838372093,50,0.058139535,0,0,0,0,0.058139535,0,0,90,0.104651163,0,0,0.104651163,860,710,BP_1945_1954,0.83,90,BP_2010_2015,0.1,0.13
E01002282,LSOA,Havering 004B,0.014705882,10,0.558823529,380,0.323529412,220,0.102941176,70,0,0,0,0,0,0,0,0,680,LSOA,Havering 004B,Havering 004B,0,0,0,0,0,0,20,0.029411765,0.029411765,450,0.661764706,150,0.220588235,50,0.073529412,0.955882353,0,0,10,0.014705882,0,0,0.014705882,0,0,10,0.014705882,1,0.001470588,0.01617647,680,450,BP_1945_1954,0.66,150,BP_1955_1964,0.22,0.33
E01002283,LSOA,Havering 002D,0.031746032,20,0.174603175,110,0.682539683,430,0.126984127,80,0,0,0,0,0,0,0,0,630,LSOA,Havering 002D,Havering 002D,0,0,0,0,0,0,0,0,0,520,0.825396825,0,0,30,0.047619048,0.873015873,0,0,0,0,0,0,0,60,0.095238095,20,0.031746032,1,0.001587302,0.128571429,630,520,BP_1945_1954,0.83,60,BP_2000_2009,0.1,0.12
E01002284,LSOA,Havering 004C,0.038961039,30,0.142857143,110,0.636363636,490,0.181818182,140,0,0,0,0,0,0,0,0,770,LSOA,Havering 004C,Havering 004C,0,0,0,0,0,0,0,0,0,700,0.886075949,0,0,10,0.012658228,0.898734177,0,0,10,0.012658228,0,0,0.012658228,50,0.063291139,20,0.025316456,0,0,0.088607595,790,700,BP_1945_1954,0.89,50,BP_2000_2009,0.06,0.07
E01002285,LSOA,Havering 025B,0.283018868,150,0.018867925,10,0.113207547,60,0.547169811,290,0.037735849,20,0,0,0,0,0,0,530,LSOA,Havering 025B,Havering 025B,0,0,10,0.018867925,0,0,200,0.377358491,0.377358491,40,0.075471698,80,0.150943396,0,0,0.226415094,120,0.226415094,50,0.094339623,1,0.001886792,0.322641509,30,0.056603774,0,0,1,0.001886792,0.058490566,530,200,BP_1930_1939,0.38,120,BP_1973_1982,0.23,0.6
E01002286,LSOA,Havering 025C,0.098360656,60,0,0,0.098360656,60,0.770491803,470,0.032786885,20,0,0,0,0,0,0,610,LSOA,Havering 025C,Havering 025C,0,0,0,0,0,0,450,0.737704918,0.737704918,0,0,60,0.098360656,0,0,0.098360656,0,0,90,0.147540984,0,0,0.147540984,1,0.001639344,0,0,1,0.001639344,0.003278688,610,450,BP_1930_1939,0.74,90,BP_1983_1992,0.15,0.2
E01002287,LSOA,Havering 023A,0.016129032,10,0.032258065,20,0.306451613,190,0.64516129,400,0,0,0,0,0,0,0,0,620,LSOA,Havering 023A,Havering 023A,0,0,0,0,0,0,580,0.935483871,0.935483871,10,0.016129032,20,0.032258065,0,0,0.048387097,1,0.001612903,1,0.001612903,0,0,0.003225806,1,0.001612903,0,0,1,0.001612903,0.003225806,620,580,BP_1930_1939,0.94,20,BP_1955_1964,0.03,0.03
E01002288,LSOA,Havering 025D,0.018518519,10,0.074074074,40,0.277777778,150,0.518518519,280,0.12962963,70,0,0,0,0,0,0,540,LSOA,Havering 025D,Havering 025D,1,0.001851852,0,0,0,0,80,0.148148148,0.148148148,0,0,10,0.018518519,0,0,0.018518519,160,0.296296296,120,0.222222222,80,0.148148148,0.666666666,80,0.148148148,1,0.001851852,1,0.001851852,0.151851852,540,160,BP_1973_1982,0.3,120,BP_1983_1992,0.22,0.75
E01002289,LSOA,Havering 022B,0.25,160,0.046875,30,0.171875,110,0.515625,330,0,0,0,0,0,0,0,0,640,LSOA,Havering 022B,Havering 022B,0,0,0,0,1,0.0015625,470,0.734375,0.7359375,160,0.25,1,0.0015625,0,0,0.2515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640,470,BP_1930_1939,0.73,160,BP_1945_1954,0.25,0.34
E01002290,LSOA,Havering 025E,0.393939394,260,0.03030303,20,0.03030303,20,0.53030303,350,0.015151515,10,0,0,0,0,0,0,660,LSOA,Havering 025E,Havering 025E,0,0,0,0,0,0,510,0.772727273,0.772727273,90,0.136363636,30,0.045454545,1,0.001515152,0.183333333,20,0.03030303,1,0.001515152,0,0,0.031818182,1,0.001515152,1,0.001515152,0,0,0.003030304,660,510,BP_1930_1939,0.77,90,BP_1945_1954,0.14,0.18
E01002291,LSOA,Havering 023B,0.278481013,220,0.405063291,320,0.037974684,30,0.253164557,200,0.012658228,10,0,0,0,0,0,0,790,LSOA,Havering 023B,Havering 023B,1,0.001265823,0,0,1,0.001265823,510,0.64556962,0.646835443,20,0.025316456,1,0.001265823,30,0.037974684,0.064556963,0,0,150,0.189873418,40,0.050632911,0.240506329,10,0.012658228,0,0,10,0.012658228,0.025316456,790,510,BP_1930_1939,0.65,150,BP_1983_1992,0.19,0.29
E01002292,LSOA,Havering 022C,0.333333333,220,0.151515152,100,0.075757576,50,0.439393939,290,0,0,0,0,0,0,0,0,660,LSOA,Havering 022C,Havering 022C,0,0,0,0,0,0,200,0.303030303,0.303030303,380,0.575757576,20,0.03030303,40,0.060606061,0.666666667,1,0.001515152,0,0,10,0.015151515,0.016666667,1,0.001515152,10,0.015151515,0,0,0.016666667,660,380,BP_1945_1954,0.58,200,BP_1930_1939,0.3,0.53
E01002293,LSOA,Havering 007A,0,0,0.373493976,310,0.168674699,140,0.385542169,320,0.072289157,60,0,0,0,0,0,0,830,LSOA,Havering 007A,Havering 007A,10,0.010416667,20,0.020833333,20,0.020833333,0,0,0.020833333,1,0.001041667,100,0.104166667,40,0.041666667,0.146875001,180,0.1875,360,0.375,30,0.03125,0.59375,50,0.052083333,150,0.15625,1,0.001041667,0.209375,960,360,BP_1983_1992,0.38,180,BP_1973_1982,0.19,0.5
E01002294,LSOA,Havering 007B,0.166666667,110,0.166666667,110,0.136363636,90,0.409090909,270,0.106060606,70,0,0,0,0,0,0,660,LSOA,Havering 007B,Havering 007B,20,0.030769231,60,0.092307692,50,0.076923077,230,0.353846154,0.430769231,40,0.061538462,100,0.153846154,50,0.076923077,0.292307693,40,0.061538462,10,0.015384615,50,0.076923077,0.153846154,1,0.001538462,1,0.001538462,0,0,0.003076924,650,230,BP_1930_1939,0.35,100,BP_1955_1964,0.15,0.43
E01002295,LSOA,Havering 010C,0,0,0.298507463,200,0.223880597,150,0.343283582,230,0.134328358,90,0,0,0,0,0,0,670,LSOA,Havering 010C,Havering 010C,0,0,10,0.0125,20,0.025,110,0.1375,0.1625,20,0.025,40,0.05,140,0.175,0.25,60,0.075,50,0.0625,180,0.225,0.3625,50,0.0625,130,0.1625,1,0.00125,0.22625,800,180,BP_1993_1999,0.23,140,BP_1965_1972,0.18,0.78
E01002296,LSOA,Havering 007C,0.291666667,210,0.083333333,60,0.277777778,200,0.236111111,170,0.083333333,60,0,0,0,0,0,0,720,LSOA,Havering 007C,Havering 007C,10,0.01369863,10,0.01369863,110,0.150684932,190,0.260273973,0.410958905,30,0.04109589,260,0.356164384,1,0.001369863,0.398630137,30,0.04109589,10,0.01369863,1,0.001369863,0.056164383,50,0.068493151,10,0.01369863,1,0.001369863,0.083561644,730,260,BP_1955_1964,0.36,190,BP_1930_1939,0.26,0.73
E01002297,LSOA,Havering 004D,0.01369863,10,0.424657534,310,0.315068493,230,0.246575342,180,0,0,0,0,0,0,0,0,730,LSOA,Havering 004D,Havering 004D,0,0,0,0,0,0,0,0,0,660,0.904109589,0,0,0,0,0.904109589,0,0,50,0.068493151,0,0,0.068493151,10,0.01369863,10,0.01369863,0,0,0.02739726,730,660,BP_1945_1954,0.9,50,BP_1983_1992,0.07,0.08
E01002298,LSOA,Havering 007D,0.257575758,170,0.045454545,30,0.393939394,260,0.287878788,190,0.03030303,20,0,0,0,0,0,0,660,LSOA,Havering 007D,Havering 007D,20,0.03030303,30,0.045454545,20,0.03030303,280,0.424242424,0.454545454,50,0.075757576,170,0.257575758,70,0.106060606,0.43939394,1,0.001515152,10,0.015151515,10,0.015151515,0.031818182,10,0.015151515,1,0.001515152,1,0.001515152,0.018181819,660,280,BP_1930_1939,0.42,170,BP_1955_1964,0.26,0.61
E01002299,LSOA,Havering 002E,0.029411765,20,0.073529412,50,0.632352941,430,0.235294118,160,0.014705882,10,0,0,0,0,0,0,680,LSOA,Havering 002E,Havering 002E,0,0,0,0,0,0,0,0,0,530,0.779411765,1,0.001470588,20,0.029411765,0.810294118,20,0.029411765,1,0.001470588,10,0.014705882,0.045588235,90,0.132352941,10,0.014705882,1,0.001470588,0.148529411,680,530,BP_1945_1954,0.78,90,BP_2000_2009,0.13,0.17
E01002300,LSOA,Havering 007E,0.1375,110,0.25,200,0.15,120,0.4125,330,0.05,40,0,0,0,0,0,0,800,LSOA,Havering 007E,Havering 007E,1,0.001219512,30,0.036585366,60,0.073170732,210,0.256097561,0.329268293,60,0.073170732,260,0.317073171,40,0.048780488,0.439024391,60,0.073170732,1,0.001219512,1,0.001219512,0.075609756,40,0.048780488,70,0.085365854,10,0.012195122,0.146341464,820,260,BP_1955_1964,0.32,210,BP_1930_1939,0.26,0.81
E01002301,LSOA,Havering 003A,0.140625,90,0.078125,50,0.203125,130,0.5,320,0.078125,50,0,0,0,0,0,0,640,LSOA,Havering 003A,Havering 003A,0,0,0,0,20,0.03125,440,0.6875,0.71875,40,0.0625,50,0.078125,40,0.0625,0.203125,30,0.046875,20,0.03125,1,0.0015625,0.0796875,10,0.015625,1,0.0015625,0,0,0.0171875,640,440,BP_1930_1939,0.69,50,BP_1955_1964,0.08,0.11
E01002302,LSOA,Havering 005A,0,0,0.125,80,0.046875,30,0.8125,520,0.015625,10,0,0,0,0,0,0,640,LSOA,Havering 005A,Havering 005A,0,0,0,0,1,0.0015625,530,0.828125,0.8296875,1,0.0015625,0,0,30,0.046875,0.0484375,0,0,10,0.015625,20,0.03125,0.046875,10,0.015625,40,0.0625,0,0,0.078125,640,530,BP_1930_1939,0.83,40,BP_2010_2015,0.06,0.08
E01002303,LSOA,Havering 003B,0.057471264,50,0.390804598,340,0.32183908,280,0.218390805,190,0.011494253,10,0,0,0,0,0,0,870,LSOA,Havering 003B,Havering 003B,0,0,0,0,10,0.011494253,190,0.218390805,0.229885058,290,0.333333333,170,0.195402299,20,0.022988506,0.551724138,0,0,10,0.011494253,0,0,0.011494253,180,0.206896552,0,0,1,0.001149425,0.208045977,870,290,BP_1945_1954,0.33,190,BP_1930_1939,0.22,0.66
E01002304,LSOA,Havering 003C,0.296296296,160,0.055555556,30,0.333333333,180,0.148148148,80,0.148148148,80,0,0,0.018518519,10,0.018518519,10,540,LSOA,Havering 003C,Havering 003C,30,0.055555556,10,0.018518519,40,0.074074074,140,0.259259259,0.333333333,40,0.074074074,150,0.277777778,20,0.037037037,0.388888889,40,0.074074074,20,0.037037037,10,0.018518519,0.12962963,20,0.037037037,10,0.018518519,10,0.018518519,0.074074075,540,150,BP_1955_1964,0.28,140,BP_1930_1939,0.26,0.93
E01002305,LSOA,Havering 005B,0.015873016,10,0.047619048,30,0.507936508,320,0.412698413,260,0.015873016,10,0,0,0,0,0,0,630,LSOA,Havering 005B,Havering 005B,1,0.0015625,0,0,0,0,140,0.21875,0.21875,80,0.125,40,0.0625,330,0.515625,0.703125,30,0.046875,1,0.0015625,1,0.0015625,0.05,1,0.0015625,10,0.015625,1,0.0015625,0.01875,640,330,BP_1965_1972,0.52,140,BP_1930_1939,0.22,0.42
E01002306,LSOA,Havering 003D,0.014925373,10,0.432835821,290,0.28358209,190,0.23880597,160,0.014925373,10,0,0,0.014925373,10,0,0,670,LSOA,Havering 003D,Havering 003D,0,0,0,0,1,0.001492537,30,0.044776119,0.046268656,70,0.104477612,80,0.119402985,450,0.671641791,0.895522388,10,0.014925373,1,0.001492537,10,0.014925373,0.031343283,30,0.044776119,1,0.001492537,0,0,0.046268656,670,450,BP_1965_1972,0.67,80,BP_1955_1964,0.12,0.18
E01002307,LSOA,Havering 003E,0,0,0.138461538,90,0.030769231,20,0.830769231,540,0,0,0,0,0,0,0,0,650,LSOA,Havering 003E,Havering 003E,1,0.001515152,0,0,0,0,230,0.348484848,0.348484848,360,0.545454545,0,0,50,0.075757576,0.621212121,0,0,0,0,0,0,0,1,0.001515152,1,0.001515152,0,0,0.003030304,660,360,BP_1945_1954,0.55,230,BP_1930_1939,0.35,0.64
